trading_date,original_holding,traded_holding,model_return,spy_return
2014-10-20,XLK,TQQQ,0.04309026296042484,0.009709777785334106
2014-10-21,XLK,TQQQ,0.07820852500852005,0.01981084714662651
2014-10-22,XLK,TQQQ,-0.015498624083567836,-0.007110861187875517
2014-10-23,XLK,TQQQ,0.04571783877656643,0.011624838891452827
2014-10-24,XLK,TQQQ,0.02300333681424971,0.007695070314268637
2014-10-27,XLK,TQQQ,0.003767564441068405,-0.0013744795791829079
2014-10-28,XLK,TQQQ,0.0446868562404763,0.011470228170854302
2014-10-29,XLK,TQQQ,-0.012013212548722119,-0.0015120359166398423
2014-10-30,XLK,TQQQ,0.006250360879093808,0.006410601527172766
2014-10-31,XLK,TQQQ,0.04121927179532059,0.01143544349212422
2014-11-03,XLK,TQQQ,0.010303842553100129,0.0005454755943368195
2014-11-04,XLK,TQQQ,-0.010628017127683798,-0.003469281525597445
2014-11-05,XLK,TQQQ,-0.00010828177376231984,0.006316153416277892
2014-11-06,XLK,TQQQ,0.00857275935377344,0.0040031509995737125
2014-11-07,XLK,TQQQ,-0.0024748741599324164,0.0009352815511431967
2014-11-10,XLK,TQQQ,0.010247160825377355,0.0031474348439786137
2014-11-11,XLK,TQQQ,0.009502653029143993,0.0009804733426377332
2014-11-12,XLK,TQQQ,0.005499578093748569,-0.0010774119394909576
2014-11-13,XLK,TQQQ,0.012832802688368394,0.0011276511079043594
2014-11-14,XLK,TQQQ,0.009242626828065204,0.00024488491679308666
2014-11-17,XLK,TQQQ,-0.009363948421738488,0.0006364552513085098
2014-11-18,XLK,TQQQ,0.022436934162652467,0.0057738805243581215
2014-11-19,XLK,TQQQ,-0.012699534760424624,-0.001605457680151856
2014-11-20,XLK,TQQQ,0.013274229463841047,0.0017542179524909773
2014-11-21,XLK,TQQQ,0.0072105813302392185,0.005350670468572849
2014-11-24,XLK,TQQQ,0.022585291538745667,0.0028062795220076264
2014-11-25,XLK,TQQQ,0.0032538137188258265,-0.0007236992205913451
2014-11-26,XLK,TQQQ,0.020442125408782097,0.0025590207026939815
2014-11-28,XLK,TQQQ,0.01492835070613241,-0.0021190639698498437
2014-12-01,XLK,TQQQ,-0.036914087655781525,-0.00694981883501633
2014-12-02,XLK,TQQQ,0.010739787369259624,0.006463850440132646
2014-12-03,XLK,TQQQ,0.009066024541991125,0.0038630695152097605
2014-12-04,XLK,TQQQ,-0.002994635615444774,-0.0011063337736992862
2014-12-05,XLK,TQQQ,0.0006781067658307993,0.0016372740628660676
2014-12-08,XLK,TQQQ,-0.021593731026015583,-0.006682689373309625
2014-12-09,XLK,TQQQ,0.009699275456704681,-0.000677602193673521
2014-12-10,XLK,TQQQ,-0.04842200670918473,-0.016031372785509923
2014-12-11,XLK,TQQQ,0.0156573515439149,0.005069889548781292
2014-12-12,XLK,TQQQ,-0.03306303151616441,-0.01616143303933193
2014-12-15,XLK,TQQQ,-0.029997767958020005,-0.00686945535868011
2014-12-16,XLK,TQQQ,-0.04963230539880614,-0.008019602469949483
2014-12-17,XLK,TQQQ,0.05370330029621284,0.01960481811039605
2014-12-18,XLK,TQQQ,0.07331799751754287,0.024728706373900122
2014-12-19,XLK,TQQQ,0.011166971746559007,0.004231577030319844
2014-12-22,XLK,TQQQ,0.009223225262037893,0.004600023864946623
2014-12-23,XLK,TQQQ,-0.009564424970007535,0.0013495868205013473
2014-12-24,XLK,TQQQ,0.0020905834425335446,9.629012014888971e-05
2014-12-26,XLK,TQQQ,0.02026625422758399,0.0032247107627081384
2014-12-29,XLK,TQQQ,0.00019489502078329224,0.0013433063520309485
2014-12-30,XLK,TQQQ,-0.020638803557695207,-0.005366017203129569
2014-12-31,XLK,TQQQ,-0.03131210852185662,-0.00992299015808118
2015-01-02,XLK,TQQQ,-0.008209096321801557,-0.0005351786218968924
2015-01-05,XLK,TQQQ,-0.04500771839652007,-0.018059638744832185
2015-01-06,XLK,TQQQ,-0.039653275077171535,-0.009418966314627242
2015-01-07,XLK,TQQQ,0.038469841067367616,0.01246116576472156
2015-01-08,XLK,TQQQ,0.057034167115219914,0.017745026845996215
2015-01-09,XLK,TQQQ,-0.020246284433138695,-0.008013569428826361
2015-01-12,XLK,TQQQ,-0.030735538166333454,-0.00783356721427464
2015-01-13,XLK,TQQQ,-0.0008659239153654408,-0.002812692240794612
2015-01-14,XLK,TQQQ,-0.01538116163623049,-0.006037218970945224
2015-01-15,XLK,TQQQ,-0.03971376928231918,-0.009160591119682815
