trading_date,holding,model_return,spy_return
1996-07-29,XLE,-0.0032,-0.007847226101507454
1996-07-30,XLE,-0.0123,0.00689486108360704
1996-07-31,XLE,0.0055000000000000005,0.007382807620987419
1996-08-01,XLE,0.01,0.015735615488918775
1996-08-02,XLE,0.0111,0.019183979459767242
1996-08-05,XLE,0.0026,-0.0034113870382033173
1996-08-06,XLE,0.0016,0.003256478011701258
1996-08-07,XLE,-0.0083,0.002687231269962176
1996-08-08,XLE,0.0021,-0.0023638074448079083
1996-08-09,XLE,-0.008,-0.0007395995256025412
1996-08-12,XLE,0.0068000000000000005,0.005543035916992123
1996-08-13,XLE,-0.0013,-0.008366263365449322
1996-08-14,XLE,-0.0001,0.0028021441256158575
1996-08-15,XLE,0.0006,0.00034746848145572606
1996-08-16,XLE,0.0141,0.0044240993932611605
1996-08-19,XLE,0.011899999999999999,0.0020594925992318824
1996-08-20,XLE,0.0019,-0.001335195513845644
1996-08-21,XLE,-0.0048,-0.0009313571105374896
1996-08-22,XLE,0.0086,0.00843518019123013
1996-08-23,XLE,-0.008,-0.00544218318537304
1996-08-26,XLE,-0.0068000000000000005,-0.0047224626714077456
1996-08-27,XLE,0.0085,0.0037958961148329973
1996-08-28,XLE,-0.0043,-0.0023859945936628435
1996-08-29,XLE,-0.011699999999999999,-0.011146001371434178
1996-08-30,XLE,0.003,-0.008229440186756087
1996-09-03,XLE,0.022099999999999998,0.004187150891332925
1996-09-04,XLE,-0.0036,0.0013593821607147394
1996-09-05,XLE,-0.0033,-0.009411056951561969
1996-09-06,XLE,0.0073,0.009608262827847547
1996-09-09,XLE,0.0070999999999999995,0.012323110633389645
1996-09-10,XLE,-0.0033,7.531004012495401e-05
1996-09-11,XLE,0.0176,0.005227447237980076
1996-09-12,XLE,-0.0048,0.005799656736715786
1996-09-13,XLE,0.0007000000000000001,0.013990841498484619
1996-09-16,XLE,0.0034000000000000002,0.005054813166711636
1996-09-17,XLE,-0.0029,-0.001520480214393105
1996-09-18,XLE,0.0023,-0.0021525049536212926
1996-09-19,XLE,-0.001,0.002245189608716558
1996-09-20,XLE,0.0072,0.005900482133052609
1996-09-23,XLE,-0.0028000000000000004,-0.0008006183204072315
1996-09-24,XLE,-0.0006,-0.0012673277326943344
1996-09-25,XLE,-0.005,0.0003209284330485396
1996-09-26,XLE,-0.0036,4.369634015999324e-05
1996-09-27,XLE,-0.0002,0.0004811726837725683
1996-09-30,XLE,0.0033,0.0016613687817972345
1996-10-01,XLE,0.009000000000000001,0.002546084059313225
1996-10-02,XLE,0.01,0.00715445601891318
1996-10-03,XLE,0.0007000000000000001,-0.001772280588813624
1996-10-04,XLE,0.0131,0.012529218956543575
1996-10-07,XLE,0.0091,0.0026801311891240243
1996-10-08,XLE,-0.0009,-0.003838843381490209
1996-10-09,XLE,-0.0068000000000000005,-0.005566374075878899
1996-10-10,XLE,-0.005,-0.0030571015194578166
1996-10-11,XLE,0.0054,0.00870990616397016
1996-10-14,XLE,0.0139,0.004110417311106174
1996-10-15,XLE,-0.0018,-0.0013787001924818743
1996-10-16,XLE,0.0025,0.002618907441438001
1996-10-17,XLE,0.0092,0.003662664056737208
1996-10-18,XLE,0.011899999999999999,0.005417356883050228
1996-10-21,XLE,-0.001,-0.001364665777955243
1996-10-22,XLE,-0.0051,-0.004620649960593859
1996-10-23,XLE,-0.0021,0.000990718824426473
1996-10-24,XLE,-0.0104,-0.0070412167437929885
1996-10-25,XLE,0.006999999999999999,-0.001950754189936843
1996-10-28,XLE,-0.0045000000000000005,-0.0052216704242549206
1996-10-29,XLE,0.0109,0.0060809313240268725
1996-10-30,XLE,0.0002,-0.000855275247238052
1996-10-31,XLE,-0.0067,0.0062348337351545435
1996-11-01,XLE,-0.0109,-0.0021268449791711497
1996-11-04,XLE,-0.0001,0.00420586392621769
1996-11-05,XLE,-0.0070999999999999995,0.010484958024240987
1996-11-06,XLE,0.01,0.014633001922145006
1996-11-07,XLE,0.0070999999999999995,0.004223074352642353
1996-11-08,XLE,0.0068000000000000005,0.004356466438256268
1996-11-11,XLE,0.0029,0.0014367255718861216
1996-11-12,XLE,-0.0037,-0.0031562949349001057
1996-11-13,XLE,0.0063,0.002151992062986885
1996-11-14,XLE,0.0072,0.006496792592667999
1996-11-15,XLE,0.0012,0.0023645026673229097
1996-11-18,XLE,0.006999999999999999,-0.0008133938747717506
1996-11-19,XLE,0.0118,0.006973967432458927
1996-11-20,XLE,-0.0004,0.0024119315609485437
1996-11-21,XLE,-0.0012,-0.001613028009061046
1996-11-22,XLE,0.0161,0.008051134929316639
1996-11-25,XLE,0.014499999999999999,0.011085503512132222
1996-11-26,XLE,-0.0069,-0.001413427846729598
1996-11-27,XLE,-0.009300000000000001,-0.0012699374897512383
1996-11-29,XLE,0.0034000000000000002,0.0026755225579471187
1996-12-02,XLE,0.0048,-0.0006076747784571346
1996-12-03,XLE,-0.005600000000000001,-0.010944232167228063
1996-12-04,XLE,-0.0068000000000000005,-0.004249817697160263
1996-12-05,XLE,0.011000000000000001,-0.0009662739588185421
1996-12-06,XLE,-0.0088,-0.006421490724522472
1996-12-09,XLE,0.001,0.013737201886247163
1996-12-10,XLE,-0.0089,-0.0029609897958884357
1996-12-11,XLE,-0.0126,-0.00910987740958602
1996-12-12,XLE,-0.0088,-0.015430714264526024
1996-12-13,XLE,0.0012,-0.0009049405670887856
1996-12-16,XLE,0.005600000000000001,-0.010512782753749006
1996-12-17,XLE,0.011399999999999999,0.00701822199737645
1996-12-18,XLE,0.011899999999999999,0.00757534043089958
1996-12-19,XLE,0.0195,0.01943848889383548
1996-12-20,XLE,0.0033,0.0041702227403424
1996-12-23,XLE,0.0039000000000000003,-0.0026039395619343875
1996-12-24,XLE,0.0016,0.005502659562949708
1996-12-26,XLE,0.0045000000000000005,0.006377878167971751
1996-12-27,XLE,-0.0029,0.0012833355742445374
1996-12-30,XLE,-0.0016,-0.0038848326837912506
1996-12-31,XLE,-0.0148,-0.01739070873003956
1997-01-02,XLE,0.0006,-0.0050354787346769125
1997-01-03,XLE,0.0054,0.014952333598229561
1997-01-06,XLE,0.0089,-0.0005080075236680859
1997-01-07,XLE,0.012,0.007463326252226787
1997-01-08,XLE,-0.0049,-0.00639911773190327
1997-01-09,XLE,0.029500000000000002,0.008604912644800677
1997-01-10,XLE,0.0179,0.006160196813218333
1997-01-13,XLE,-0.013600000000000001,1.317941491119079e-05
1997-01-14,XLE,0.0034000000000000002,0.01231053635332957
1997-01-15,XLE,0.0064,-0.0021590057697855602
1997-01-16,XLE,-0.0006,0.003323758801349719
1997-01-17,XLE,-0.004,0.00834034804827044
1997-01-20,XLE,-0.005,0.0006828778599343721
1997-01-21,XLE,-0.0006,0.007750686753548175
1997-01-22,XLE,-0.0001,0.004484374868411578
1997-01-23,XLE,-0.0064,-0.011027286068367892
1997-01-24,XLE,-0.014499999999999999,-0.009053935451216688
1997-01-27,XLE,0.0045000000000000005,-0.007138036469637732
1997-01-28,XLE,-0.013600000000000001,0.0
1997-01-29,XLE,0.0163,0.009777496376282002
1997-01-30,XLE,0.0066,0.015106773993729838
1997-01-31,XLE,-0.0040999999999999995,0.002537702638131911
1997-02-03,XLE,-0.0059,0.0007250525894098026
1997-02-04,XLE,0.0034999999999999996,0.003215880110946756
1997-02-05,XLE,-0.0064,-0.01391174053276889
1997-02-06,XLE,-0.0069,0.0024027278701690413
1997-02-07,XLE,-0.0089,0.012061748189521104
1997-02-10,XLE,-0.0184,-0.005230767637143363
1997-02-11,XLE,0.0152,0.005296505377284211
1997-02-12,XLE,0.016399999999999998,0.01669219750440676
1997-02-13,XLE,0.0019,0.011273450144853703
1997-02-14,XLE,-0.0012,-0.004114245553614282
1997-02-18,XLE,-0.0021,0.009660100122782955
1997-02-19,XLE,-0.0076,-0.004655193491597043
1997-02-20,XLE,-0.0086,-0.011926303779583813
1997-02-21,XLE,0.0069,-0.0012829699518933646
1997-02-24,XLE,-0.0092,0.010614028410042442
1997-02-25,XLE,0.006500000000000001,0.0021597471697760717
1997-02-26,XLE,-0.012,-0.00781995294754323
1997-02-27,XLE,-0.0181,-0.013168982037552124
1997-02-28,XLE,-0.0032,-0.005345441232657233
1997-03-03,XLE,-0.0049,0.005677638644433269
1997-03-04,XLE,0.0148,-0.0054821206384260135
1997-03-05,XLE,0.0115,0.013957870733876554
1997-03-06,XLE,0.0077,-0.0042768522270195675
1997-03-07,XLE,-0.0017000000000000001,0.008026914901983817
1997-03-10,XLE,0.0167,0.010783077663575114
1997-03-11,XLE,-0.0087,-0.0028390554775159504
1997-03-12,XLE,-0.009399999999999999,-0.008726325406727353
1997-03-13,XLE,-0.0103,-0.018277686355827938
1997-03-14,XLE,0.0111,0.004572148237910856
1997-03-17,XLE,0.0017000000000000001,0.0032023892951427158
1997-03-18,XLE,0.0003,-0.007603333703308457
1997-03-19,XLE,0.0022,-0.004926112181919184
1997-03-20,XLE,0.0012,-0.003970621224577586
1997-03-21,XLE,0.013600000000000001,0.0018526175514534948
1997-03-24,XLE,0.006999999999999999,0.008659659831548927
1997-03-25,XLE,0.0083,-0.0023012141897224003
1997-03-26,XLE,0.0149,0.0018122507033697666
1997-03-27,XLE,-0.0158,-0.02102466175482287
1997-03-31,XLE,-0.0079,-0.021657116943036847
1997-04-01,XLE,-0.0045000000000000005,0.0033284281850989306
1997-04-02,XLE,-0.0152,-0.012545454574671822
1997-04-03,XLE,-0.0265,0.00027998823740205125
1997-04-04,XLE,0.0022,0.01010237900609301
1997-04-07,XLE,0.0134,0.005581185291582802
1997-04-08,XLE,0.0004,0.005235314459228757
1997-04-09,XLE,0.001,-0.007205163116002056
1997-04-10,XLE,-0.0123,-0.002971271105718598
1997-04-11,XLE,-0.0236,-0.027283278883747375
1997-04-14,XLE,0.0115,0.008242331530480262
1997-04-15,XLE,0.006,0.014776855206843242
1997-04-16,XLE,0.001,0.01167328139673085
1997-04-17,XLE,-0.0108,-0.0023050956715425786
1997-04-18,XLE,0.0231,0.005999195566965154
1997-04-21,XLE,0.0028000000000000004,-0.007790316999071734
1997-04-22,XLE,0.0191,0.018727711937371216
1997-04-23,XLE,0.0002,-0.0012522052664797334
1997-04-24,XLE,-0.005600000000000001,-0.0031798018795268224
1997-04-25,XLE,-0.0154,-0.0075339059801521335
1997-04-28,XLE,0.0029,0.009916807431556762
1997-04-29,XLE,0.021400000000000002,0.027284678664867057
1997-04-30,XLE,0.011399999999999999,0.009180831401764067
1997-05-01,XLE,-0.008,-0.003506623236605888
1997-05-02,XLE,0.013000000000000001,0.018083153890862125
1997-05-05,XLE,0.025099999999999997,0.021304608962664284
1997-05-06,XLE,-0.0012,-0.003047089966965011
1997-05-07,XLE,-0.0051,-0.014666104311894523
1997-05-08,XLE,0.0118,0.005688941757455046
1997-05-09,XLE,0.0070999999999999995,0.005510471652203863
1997-05-12,XLE,0.0217,0.015616216918632686
1997-05-13,XLE,-0.0053,-0.00540788435278039
1997-05-14,XLE,0.0021,0.0034928200010519994
1997-05-15,XLE,-0.0076,0.006985344013390904
1997-05-16,XLE,-0.0039000000000000003,-0.014408234917636431
1997-05-19,XLE,0.014499999999999999,0.004242265177764493
1997-05-20,XLE,0.0001,0.010068709321860547
1997-05-21,XLE,0.0051,-0.0027445733815324447
1997-05-22,XLE,-0.005699999999999999,-0.004396262046508448
1997-05-23,XLE,0.0104,0.013606079646915514
1997-05-27,XLE,-0.0058,0.003163987796283907
1997-05-28,XLE,-0.0036,-0.002942180197187838
1997-05-29,XLE,0.0022,-0.0036944851945029944
1997-05-30,XLE,0.0049,0.004975846035914611
1997-06-02,XLE,0.0095,-0.0022634553201776875
1997-06-03,XLE,0.008199999999999999,-0.00103975246708643
1997-06-04,XLE,-0.0006,-0.006351416049153902
1997-06-05,XLE,-0.0029,0.003951872233525888
1997-06-06,XLE,0.0055000000000000005,0.017286576498884765
1997-06-09,XLE,-0.0045000000000000005,0.005710846404046954
1997-06-10,XLE,-0.0004,0.002734985641802856
1997-06-11,XLE,0.0009,0.0049695328578449605
1997-06-12,XLE,0.0121,0.015973428857302574
1997-06-13,XLE,0.0097,0.011104065056265044
1997-06-16,XLE,0.0089,0.0007052793321589146
1997-06-17,XLE,-0.006,0.0005816741043660478
1997-06-18,XLE,-0.004699999999999999,-0.005992694096706996
1997-06-19,XLE,-0.0096,0.010044308258501555
1997-06-20,XLE,0.0014000000000000002,0.0007906791616585362
1997-06-23,XLE,-0.0151,-0.022343403601977396
1997-06-24,XLE,0.008199999999999999,0.020168026947665618
1997-06-25,XLE,-0.011399999999999999,-0.008200053998346002
1997-06-26,XLE,-0.0015,-0.005973067882568461
1997-06-27,XLE,-0.0040999999999999995,0.004096500030770445
1997-06-30,XLE,0.0098,-0.0024343211701195466
1997-07-01,XLE,0.0173,0.006654331010870429
1997-07-02,XLE,0.0128,0.014589856203004237
1997-07-03,XLE,0.0089,0.014258324608206419
1997-07-07,XLE,-0.006,-0.005147636425312241
1997-07-08,XLE,0.0011,0.007180429407275923
1997-07-09,XLE,-0.0226,-0.012201384460034048
1997-07-10,XLE,0.0045000000000000005,0.006875786654704452
1997-07-11,XLE,0.0086,0.003173590236085211
1997-07-14,XLE,-0.0108,0.0018545318111162779
1997-07-15,XLE,0.0126,0.008035894557345324
1997-07-16,XLE,0.0085,0.011698514707483954
1997-07-17,XLE,0.0091,-0.005317205352513232
1997-07-18,XLE,-0.0199,-0.017507323681635656
1997-07-21,XLE,-0.0022,-0.002578373629451347
1997-07-22,XLE,0.0241,0.023046397321924816
1997-07-23,XLE,-0.0125,0.0027623901408988516
1997-07-24,XLE,0.0016,0.003993326902840488
1997-07-25,XLE,0.0088,-0.001605880873368104
1997-07-28,XLE,0.0062,-0.0024925338734754776
1997-07-29,XLE,0.0053,0.006236281428998902
1997-07-30,XLE,0.0146,0.010612444399477505
1997-07-31,XLE,0.0034000000000000002,0.002121223133561001
1997-08-01,XLE,-0.0077,-0.007513263958775496
1997-08-04,XLE,0.006999999999999999,0.0033363315831440588
1997-08-05,XLE,0.0044,0.002178267232251896
1997-08-06,XLE,0.011200000000000002,0.008347608857682376
1997-08-07,XLE,-0.008100000000000001,-0.009507252596196336
1997-08-08,XLE,-0.022000000000000002,-0.01855572952697193
1997-08-11,XLE,0.0179,0.00370634579567497
1997-08-12,XLE,-0.0031,-0.011173928178361825
1997-08-13,XLE,-0.0155,-0.004867634747950378
1997-08-14,XLE,-0.0058,0.0029825816595587806
1997-08-15,XLE,-0.0196,-0.025909168189515053
1997-08-18,XLE,0.0222,0.012966100184763407
1997-08-19,XLE,0.0115,0.014816622292785242
1997-08-20,XLE,0.0155,0.014405854882377556
1997-08-21,XLE,-0.0127,-0.015223280102869996
1997-08-22,XLE,0.0046,-0.0016323547760134227
1997-08-25,XLE,-0.0014000000000000002,-0.0036598360257582563
1997-08-26,XLE,0.0009,-0.007759469898349636
1997-08-27,XLE,0.0197,0.0007447730183729462
1997-08-28,XLE,-0.0073,-0.010977376778892212
1997-08-29,XLE,-0.006999999999999999,-0.004647727916673339
1997-09-02,XLE,0.030299999999999997,0.03125178972316878
1997-09-03,XLE,0.0021,0.000301826534164773
1997-09-04,XLE,0.0014000000000000002,0.0032440344590189962
1997-09-05,XLE,-0.0033,-0.001955168104854188
1997-09-08,XLE,0.006,0.002314218225404785
1997-09-09,XLE,0.0075,0.0025987788642964915
1997-09-10,XLE,-0.0077,-0.015627306502236316
1997-09-11,XLE,-0.009300000000000001,-0.007007390657662538
1997-09-12,XLE,0.015600000000000001,0.012404196798060374
1997-09-15,XLE,0.0006,-0.0044809058605470575
1997-09-16,XLE,0.0207,0.028126590960609876
1997-09-17,XLE,-0.0018,-0.0027917755250861376
1997-09-18,XLE,0.0115,0.004549287409696401
1997-09-19,XLE,-0.0027,0.0033992038477876907
1997-09-22,XLE,-0.013000000000000001,0.005176150550344483
1997-09-23,XLE,-0.0001,-0.0036632720626634807
1997-09-24,XLE,-0.0078000000000000005,-0.007826218592073109
1997-09-25,XLE,0.0009,-0.006956216606050281
1997-09-26,XLE,0.0037,0.007793922410362697
1997-09-29,XLE,0.0124,0.008590652339162341
1997-09-30,XLE,-0.0051,-0.006356596164940553
1997-10-01,XLE,0.0126,0.008582408154102827
1997-10-02,XLE,-0.004699999999999999,0.005285740122121352
1997-10-03,XLE,0.0073,0.004758144243039553
1997-10-06,XLE,0.0217,0.007937549000534672
1997-10-07,XLE,0.0070999999999999995,0.010722833224976691
1997-10-08,XLE,-0.0134,-0.00943930375519697
1997-10-09,XLE,0.0008,-0.0033065304870232293
1997-10-10,XLE,-0.0024,-0.0037501954078311694
1997-10-13,XLE,-0.0060999999999999995,0.001158240232279395
1997-10-14,XLE,-0.0077,0.002251889025839393
1997-10-15,XLE,0.0034000000000000002,-0.0046997345674058
1997-10-16,XLE,-0.0129,-0.010841621816624514
1997-10-17,XLE,-0.0105,-0.011609554415565326
1997-10-20,XLE,0.024900000000000002,0.012127195107516364
1997-10-21,XLE,0.0066,0.017444401168725587
1997-10-22,XLE,-0.0039000000000000003,-0.003898094117227524
1997-10-23,XLE,-0.0195,-0.01837911384986146
1997-10-24,XLE,-0.0018,-0.00951938883308745
1997-10-27,XLE,-0.0665,-0.06865683637945208
1997-10-28,XLE,0.0378,0.051152220494071754
1997-10-29,XLE,-0.0036,-0.002918047960782988
1997-10-30,XLE,-0.0003,-0.016841443188383765
1997-10-31,XLE,0.015,0.012106058040538548
1997-11-03,XLK,0.0291,0.026644940245445836
1997-11-04,XLK,0.0051,0.00188502492002951
1997-11-05,XLK,0.0013,0.0021259407067040215
1997-11-06,XLK,-0.0148,-0.005017162819545007
1997-11-07,XLK,-0.0141,-0.011215013595178402
1997-11-10,XLK,-0.015600000000000001,-0.006878637228319273
1997-11-11,XLK,-0.0023,0.002876927686662256
1997-11-12,XLK,-0.0315,-0.019290314532759756
1997-11-13,XLK,0.019799999999999998,0.01181062178502823
1997-11-14,XLK,0.0232,0.012752823057501583
1997-11-17,XLK,0.026600000000000002,0.019227701934098063
1997-11-18,XLK,-0.016,-0.008423199783828994
1997-11-19,XLK,0.0,0.006778771217203161
1997-11-20,XLK,0.0203,0.015234073200185438
1997-11-21,XLK,-0.0044,0.004285852124576994
1997-11-24,XLK,-0.0264,-0.017049334420920825
1997-11-25,XLK,0.0076,0.004383813249581259
1997-11-26,XLK,0.0064,0.000862421192131313
1997-11-28,XLK,0.0028000000000000004,0.003951084136593286
1997-12-01,XLK,0.0291,0.02027422505988219
1997-12-02,XLK,-0.023799999999999998,-0.0031700060460976287
1997-12-03,XLK,0.0018,0.0052383777517657215
1997-12-04,XLK,-0.0070999999999999995,-0.0037573265681041246
1997-12-05,XLK,0.0202,0.010985513009564407
1997-12-08,XLK,0.011200000000000002,-0.0014433801338405994
1997-12-09,XLK,-0.029300000000000003,-0.006708231982926693
1997-12-10,XLK,-0.0223,-0.006138731158340627
1997-12-11,XLK,-0.0347,-0.015312568620418188
1997-12-12,XLK,-0.0192,-0.0016231258393260006
1997-12-15,XLK,-0.0008,0.010488886863040614
1997-12-16,XLK,0.0219,0.00482666760938244
1997-12-17,XLK,-0.0063,-0.0025825379702751894
1997-12-18,XLK,-0.018500000000000003,-0.010605454426957928
1997-12-19,XLK,0.006,-0.008918620961963386
1997-12-22,XLK,0.009399999999999999,0.007308965859044836
1997-12-23,XLK,-0.0217,-0.015277348367125687
1997-12-24,XLK,-0.0079,-0.006846754594518001
1997-12-26,XLK,0.008199999999999999,0.00403131737580642
1997-12-29,XLK,0.022400000000000003,0.018035957987509788
1997-12-30,XLK,0.0189,0.01834588736290854
1997-12-31,XLK,0.003,-0.000422349891171625
1998-01-02,XLK,0.0175,0.0047504563815585765
1998-01-05,XLK,0.0097,0.0020819959618292305
1998-01-06,XLK,-0.008100000000000001,-0.010736170546369217
1998-01-07,XLK,-0.014199999999999999,-0.002669222458800302
1998-01-08,XLK,0.0008,-0.00824690062970046
1998-01-09,XLK,-0.0425,-0.029663705573629295
1998-01-12,XLK,0.0085,0.012417962359120738
1998-01-13,XLK,0.030899999999999997,0.013745565786676961
1998-01-14,XLK,-0.0008,0.006112682596800534
1998-01-15,XLK,-0.0012,-0.007526590344156037
1998-01-16,XLK,0.005699999999999999,0.011338686607484494
1998-01-20,XLK,0.024,0.01777409038568245
1998-01-21,XLK,-0.004699999999999999,-0.007960329268023592
1998-01-22,XLK,-0.0089,-0.008003645976854545
1998-01-23,XLK,0.0003,-0.005659112078647555
1998-01-26,XLK,-0.0087,-0.000668359768260296
1998-01-27,XLK,0.013300000000000001,0.01261299667720528
1998-01-28,XLK,0.0241,0.00870983289435956
1998-01-29,XLK,0.0074,0.0082151372753978
1998-01-30,XLK,0.0013,-0.005286670579232267
1998-02-02,XLK,0.025099999999999997,0.021412238959341634
1998-02-03,XLK,0.0128,0.004723980920715354
1998-02-04,XLK,0.010700000000000001,0.0008946564752110309
1998-02-05,XLK,-0.0033,-0.0033370208613053842
1998-02-06,XLK,0.0064,0.008888578572471717
1998-02-09,XLK,-0.0031,-0.0016988638572908998
1998-02-10,XLK,0.0152,0.008182143391132879
1998-02-11,XLK,-0.0013,0.0009813446290189987
1998-02-12,XLK,0.0001,0.004048984660220523
1998-02-13,XLK,-0.0042,-0.003954525489719307
1998-02-17,XLK,-0.0076,0.0026173992881655117
1998-02-18,XLK,0.012199999999999999,0.009112544683085755
1998-02-19,XLK,0.0115,-0.0036818143163427353
1998-02-20,XLK,-0.0004,0.005766845092459727
1998-02-23,XLK,0.0178,0.0038000540116389647
1998-02-24,XLK,-0.013000000000000001,-0.007301477592359662
1998-02-25,XLK,0.021099999999999997,0.011974038502085005
1998-02-26,XLK,0.0068000000000000005,0.005532667941485325
1998-02-27,XLK,-0.0072,0.0006388299912520878
1998-03-02,XLK,-0.0152,-0.001562901158687291
1998-03-03,XLK,-0.0074,0.004123383182888407
1998-03-04,XLK,-0.0024,-0.0044581504054003185
1998-03-05,XLK,-0.0319,-0.011724965141664767
1998-03-06,XLK,0.022799999999999997,0.01994096092405706
1998-03-09,XLK,-0.0285,-0.0032015866401055026
1998-03-10,XLK,0.0154,0.011346410032615273
1998-03-11,XLK,0.0078000000000000005,0.003965206204486815
1998-03-12,XLK,0.0084,0.0013571492713391198
1998-03-13,XLK,0.0049,-0.001224445322959955
1998-03-16,XLK,0.008,0.009975607869863179
1998-03-17,XLK,-0.0108,0.0010932682454549703
1998-03-18,XLK,0.0063,0.004692552722017185
1998-03-19,XLK,0.0055000000000000005,0.0038875107111771
1998-03-20,XLK,-0.0096,0.008644304173224482
1998-03-23,XLK,0.0072,-0.0032843127836763575
1998-03-24,XLK,0.013000000000000001,0.009219090991544387
1998-03-25,XLK,0.0143,-0.003364510126155351
1998-03-26,XLK,0.0026,-0.0010254778685879762
1998-03-27,XLK,-0.0033,-0.004869283415803949
1998-03-30,XLK,-0.0043,-0.0016796592407891664
1998-03-31,XLK,0.0121,0.007452473112662394
1998-04-01,XLE,0.0176,0.005808962481563373
1998-04-02,XLE,0.0074,0.010702508767107988
1998-04-03,XLE,-0.006999999999999999,0.002401711933639694
1998-04-06,XLE,-0.0091,-0.001175689272707947
1998-04-07,XLE,-0.008100000000000001,-0.010549462272536059
1998-04-08,XLE,-0.0146,-0.007120025295304422
1998-04-09,XLE,0.005600000000000001,0.00818773597000333
1998-04-13,XLE,-0.0033,-0.0008824425799591751
1998-04-14,XLE,-0.0011,0.0054610376895642965
1998-04-15,XLE,0.0168,0.0031995933578869984
1998-04-16,XLE,0.016200000000000003,-0.009961318370780292
1998-04-17,XLE,0.0108,0.013129687846471505
1998-04-20,XLE,0.005699999999999999,0.0008283933083998996
1998-04-21,XLE,0.0077,0.002687686971594827
1998-04-22,XLE,-0.0075,0.0034348966123531888
1998-04-23,XLE,0.0015,-0.009694555370989955
1998-04-24,XLE,-0.0095,-0.010432422961361487
1998-04-27,XLE,0.0029,-0.019279704739477044
1998-04-28,XLE,-0.0049,-0.001316153716867552
1998-04-29,XLE,0.0097,0.00876409755140517
1998-04-30,XLE,0.0009,0.01564927094263302
1998-05-01,XLE,0.0354,0.008320215875871284
1998-05-04,XLE,-0.0109,0.0009544569929191837
1998-05-05,XLE,-0.0044,-0.005855202085031097
1998-05-06,XLE,-0.0027,-0.00948449668730389
1998-05-07,XLE,-0.0167,-0.00885134571543622
1998-05-08,XLE,0.0045000000000000005,0.011870628254025739
1998-05-11,XLE,0.0002,-0.0013536195608602197
1998-05-12,XLE,0.0036,0.008268293476600297
1998-05-13,XLE,0.0018,0.0027513655630426737
1998-05-14,XLE,0.0019,-0.0013317039253190055
1998-05-15,XLE,-0.006999999999999999,-0.007732456291285494
1998-05-18,XLE,-0.016,-0.0026246554444727677
1998-05-19,XLE,-0.0014000000000000002,0.003345999730430149
1998-05-20,XLE,-0.010700000000000001,0.008598347839212872
1998-05-21,XLE,-0.0083,-0.003949782597787332
1998-05-22,XLE,-0.0014000000000000002,-0.0037411575849695122
1998-05-26,XLE,-0.0166,-0.01481350383699187
1998-05-27,XLE,0.0024,-0.001636203205190867
1998-05-28,XLE,0.006,0.004916542498570653
1998-05-29,XLE,-0.0021,-0.006177140531782199
1998-06-01,XLE,-0.0095,0.00014670998658572465
1998-06-02,XLE,-0.0054,0.0020531909608576537
1998-06-03,XLE,-0.012199999999999999,-0.009595498175566819
1998-06-04,XLE,0.0199,0.011175432290790654
1998-06-05,XLE,0.022799999999999997,0.01738172141859473
1998-06-08,XLE,-0.0137,0.0016698556156278244
1998-06-09,XLE,-0.0144,0.0024110561316450507
1998-06-10,XLE,-0.013600000000000001,-0.005480999539948406
1998-06-11,XLE,-0.0203,-0.015913324680814966
1998-06-12,XLE,0.0177,0.0038919128219556676
1998-06-15,XLE,-0.0239,-0.019866365197584446
1998-06-16,XLE,0.0202,0.009823451925938809
1998-06-17,XLE,0.0263,0.017947958462936953
1998-06-18,XLE,-0.0141,-0.000668398121384528
1998-06-19,XLE,-0.0075,-0.005170034191427142
1998-06-22,XLE,0.0125,0.0023258406093256134
1998-06-23,XLE,0.0143,0.014756963654534383
1998-06-24,XLE,0.0040999999999999995,0.011960816769459592
1998-06-25,XLE,-0.0018,-0.0031777201207729977
1998-06-26,XLE,-0.0034999999999999996,0.0034711690398356865
1998-06-29,XLE,-0.0073,0.004668230930498618
1998-06-30,XLE,-0.0007000000000000001,-0.004084378829808832
1998-07-01,XLK,0.0103,0.012982513597311618
1998-07-02,XLK,-0.0176,-0.001863215277621344
1998-07-06,XLK,0.009000000000000001,0.009516505025356503
1998-07-07,XLK,0.0007000000000000001,-0.0023069668775373975
1998-07-08,XLK,0.0183,0.010150148404028947
1998-07-09,XLK,0.0049,-0.0067044584580718825
1998-07-10,XLK,0.0021,0.004980231640249189
1998-07-13,XLK,0.0187,0.0007386096587918001
1998-07-14,XLK,-0.0031,0.01063347202730247
1998-07-15,XLK,0.015700000000000002,-0.002352194809953856
1998-07-16,XLK,0.0072,0.00781397092531999
1998-07-17,XLK,0.0063,0.002331109036723067
1998-07-20,XLK,0.0070999999999999995,-0.0022330098285759936
1998-07-21,XLK,-0.019,-0.016071302836957013
1998-07-22,XLK,-0.009399999999999999,-0.0008497260078919044
1998-07-23,XLK,-0.022000000000000002,-0.020900588424481503
1998-07-24,XLK,-0.004699999999999999,0.0009212975021934966
1998-07-27,XLK,0.0066,0.005671432701787937
1998-07-28,XLK,-0.015600000000000001,-0.014843959143840513
1998-07-29,XLK,-0.0143,-0.004450408179091148
1998-07-30,XLK,0.031400000000000004,0.015765937780709338
1998-07-31,XLK,-0.024900000000000002,-0.01949333582255175
1998-08-03,XLK,-0.0062,-0.00734391231703535
1998-08-04,XLK,-0.0327,-0.03624460502388427
1998-08-05,XLK,0.0085,0.00868378412505244
1998-08-06,XLK,0.0287,0.007582507203065747
