trading_date,model_return,spy_return
2003-07-03,-0.011884606163812372,-0.010323732724796808
2003-07-07,0.03436428481850906,0.019850102561039806
2003-07-08,0.0077520100297394645,0.00446876456081724
2003-07-09,-0.0010989262046846582,-0.0056351921525023
2003-07-10,-0.023102314039806338,-0.012726175740649714
2003-07-11,0.014076576395164908,0.00946621131040426
2003-07-14,0.004441972386971971,0.004888323060720845
2003-07-15,0.0016584127359013934,-0.002184068434144093
2003-07-16,-0.0033113339134676067,-0.0058701020271143545
2003-07-17,-0.03045400073780391,-0.014211351030495312
2003-07-18,0.00228435223620016,0.010253828794218212
2003-07-21,-0.022222188410405797,-0.012360600246492992
2003-07-22,0.021561820659875996,0.009055752957904284
2003-07-23,0.005704419292879681,0.0007058555623338236
2003-07-24,-0.014180375036905501,-0.007557436680213914
2003-07-25,0.021288887059824235,0.017666824356832977
2003-07-28,0.001690179529324487,-0.0036915368072412136
2003-07-29,-0.00956130875864547,-0.004606439832376408
2003-07-30,-0.007382229620072622,-0.0024144653932127724
2003-07-31,0.006865036749196918,0.0023194404905708677
2003-08-01,-0.005113644922567606,-0.008853981877673722
2003-08-04,0.008566511511682195,0.0
2003-08-05,-0.02491509274401804,-0.021216160003680318
2003-08-06,-0.009291512996056017,0.0058079775837274195
2003-08-07,-0.0029307877271838034,0.010517597522783362
2003-08-08,-0.0011758058491799783,0.002857130400988561
2003-08-11,0.004708647721234804,0.003764781758014868
2003-08-12,0.015231413797896609,0.009123178022889311
2003-08-13,-0.001731141764430677,-0.005123075043657166
2003-08-14,0.008670608814685288,0.0027261373240161646
2003-08-15,-0.004584522648042544,0.0031215909335349235
2003-08-18,0.02936086913601499,0.008632810546484793
2003-08-19,0.013422913295959349,0.0037818196727970044
2003-08-20,-0.005518784593718462,-0.004065076934644418
2003-08-21,0.00943396625834736,0.003185661568402942
2003-08-22,-0.001649295534067341,-0.00992358870013721
2003-08-25,-0.006057302383030816,0.001603725242988574
2003-08-26,0.005540187573216393,0.0018012639310125422
2003-08-27,0.0066116166256491304,0.0002996581671559362
2003-08-28,0.006020727982860352,0.006191359600169255
2003-08-29,0.0032644927111364908,0.006748712691136749
2003-09-02,0.02169195265431223,0.01340694575729251
2003-09-03,0.010615751662400363,0.005447446906317932
2003-09-04,0.009453696910295628,0.0004837756526947512
2003-09-05,-0.00520283442734637,-0.005608759409291286
2003-09-08,0.018305358721685483,0.008266055226932911
2003-09-09,-0.010785777703064325,-0.006558644899442911
2003-09-10,-0.029594999379567,-0.010097096267255745
2003-09-11,0.011770963460038697,0.0029423602829701245
2003-09-12,0.0010576656755714176,0.0018579582245521475
2003-09-15,-0.005810914346445428,-0.003513915286239122
2003-09-16,0.025504758236969183,0.014595019557376965
2003-09-17,-0.0015543409576549427,-0.0019309188463130234
2003-09-18,0.01401144013231681,0.011801134195356111
2003-09-19,0.0010234672199604944,-0.005066924597583844
2003-09-22,-0.01891610132858146,-0.010803464232364779
2003-09-23,0.005732084415928318,0.0038030168507319217
2003-09-24,-0.03419688463742254,-0.017777363392781353
2003-09-25,-0.007510697115483245,-0.008208899476257248
2003-09-26,-0.005405426025390625,-0.0032908040992397636
2003-09-29,0.01630441036026209,0.009804936336726966
2003-09-30,-0.022459896211679542,-0.009709733022593925
2003-10-01,0.02188181638431197,0.021310704830891147
2003-10-02,-0.002141376599242184,0.0036245602522606557
2003-10-03,0.030579383770836355,0.009175231521784566
2003-10-06,0.005205642177805059,0.0045459060206762825
2003-10-07,0.006732318576420537,0.0038513530091299764
2003-10-08,-0.007201712610645283,-0.0024937860243926524
2003-10-09,0.004145073931010268,0.0026922959547777126
2003-10-10,0.008256024854978117,0.0027809831120262363
2003-10-13,0.003070596884911403,0.0031557983362127118
2003-10-14,-0.0025510787467358798,0.0035271221335131386
2003-10-15,0.006138150583961055,-0.0026598156001302886
2003-10-16,0.0035587033326238693,0.004000436297606491
2003-10-17,-0.016210724343189375,-0.010909794952338792
2003-10-20,0.011843436731861168,0.007481284896557749
2003-10-21,0.005597995546413603,-0.0017136357921448964
2003-10-22,-0.014676159522684085,-0.01258820987164777
2003-10-23,-0.00770414092554117,-0.001835063161350181
2003-10-24,-0.015010300867468462,0.0022254800225389726
2003-10-27,0.005254780373774137,0.00048267446881133935
2003-10-28,0.024046053946760848,0.013606134319017249
2003-10-29,0.001531428607036034,0.0013328197679760567
2003-10-30,-0.0010193912797229476,0.002091664005179794
2003-10-31,0.001020431498694352,-0.0009487521126511078
2003-11-03,-0.006177986887842657,0.006552657094155645
2003-11-04,-0.0033153720053223923,-0.0021699757729465308
2003-11-05,0.0029106696213521133,0.0007563748113119662
2003-11-06,0.0012437304416705874,0.005291054491352032
2003-11-07,0.0024844499747462834,-0.00742482052817639
2003-11-10,-0.0016521689257049665,-0.004071586996408305
2003-11-11,-0.0004137455047690253,-0.00028521372133327727
2003-11-12,0.005794676760456419,0.011222066457938773
2003-11-13,0.009053548461334993,0.0002821290207870586
2003-11-14,0.0020391205598333517,-0.008461842052596924
2003-11-17,-0.010175010301390564,-0.005025590592622198
2003-11-18,-0.006990134803748549,-0.01038791541136963
2003-11-19,0.0024844499747462834,0.008474623592522157
2003-11-20,-0.0024782927803109756,-0.008976341008869348
2003-11-21,-0.007453428903479886,0.004143383216743235
2003-11-24,0.005423490689997923,0.013242464883809646
2003-11-25,0.0058091032129643505,0.003788252104857337
2003-11-26,0.00948843004983746,0.0035852900318098513
2003-11-28,0.0,0.0007520372247309393
2003-12-01,0.010216592031678573,0.01080320863173001
2003-12-02,0.006877025931069092,-0.0025092625176138528
2003-12-03,-0.005624724511108847,-0.0015838830340549892
2003-12-04,0.02424243965534245,0.004105961151318116
2003-12-05,0.007100603647617998,-0.006970260321893851
2003-12-08,0.010967441118924004,0.006738429864156847
2003-12-09,0.0007749112040882356,-0.00771592296559831
2003-12-10,0.0007743111816782555,-9.363412999763288e-05
2003-12-11,0.00502898099993021,0.011243295329328218
2003-12-12,0.011162468076871379,0.0019456970617888203
2003-12-15,-0.012561854509162362,-0.004993535403876037
2003-12-16,0.015034671612145667,0.005204509255852585
2003-12-17,0.00949487279621719,0.003143457159568541
2003-12-18,0.026711850784772118,0.011244250882056495
2003-12-19,-0.0017588887755087823,-0.0027706862143823674
2003-12-22,0.0011061496448583341,0.006978899224807211
2003-12-23,-0.006998178148331924,0.0006383338727573573
2003-12-24,0.01075671088187713,-0.0010024661167077342
2003-12-26,0.004036719645928777,0.0007297409200497373
2003-12-29,0.011695895017749036,0.013309086184897678
2003-12-30,0.002167610739916226,0.00017989062979162362
2003-12-31,-0.006849334377264205,0.0008994286188757084
2004-01-02,-0.00036291549219902297,-0.0004492759068270846
2004-01-05,0.019244689966515516,0.010878351595385638
2004-01-06,-0.001068713203527638,0.0009783049445315495
2004-01-07,-0.010342400358723025,0.0033762527153662347
2004-01-08,0.0028828801335514243,0.0039847422919163655
2004-01-09,0.005030520662315352,-0.008731680082481819
2004-01-12,0.0028602047075436676,0.007385014997438821
2004-01-13,0.0003565144083363947,-0.0058293910527592585
2004-01-14,-0.0024946434838383214,0.008351123505639046
2004-01-15,-0.01679168693096833,0.002466949597329293
2004-01-16,0.009447682578380467,0.003955041153670624
2004-01-20,0.025197942343008206,-0.0002626841268456026
2004-01-21,0.00596910389839822,0.007880924255075028
2004-01-22,-0.0048865407159687235,-0.0026063894556066503
2004-01-23,0.008768852963625617,-0.003223020354931494
2004-01-26,0.005910990088352719,0.012584133859703694
2004-01-27,-0.002073953173503673,-0.010270151145235662
2004-01-28,-0.014201653718123985,-0.011423069019076526
2004-01-29,-0.0007026897771739149,0.0009702796832196103
2004-01-30,-0.009493686803568768,0.0
2004-02-02,0.005679795774894414,0.004317922535024277
2004-02-03,-0.0038828312971337375,-0.0016671267822337965
2004-02-04,-0.007087131837603344,-0.008173671252886372
2004-02-05,-0.008922198283930816,0.0029242519762227026
2004-02-06,0.006841866171301003,0.01122103410180264
2004-02-09,0.012160234753966881,0.00026217920045001897
2004-02-10,0.013427599942038349,0.0032319628436234815
2004-02-11,0.013598304933701622,0.010622561923481655
2004-02-12,0.003095980513681207,-0.0036184903080002107
2004-02-13,-0.0024005382438450074,-0.004496362002594401
2004-02-17,0.008594018518001345,0.009033274909563183
2004-02-18,-0.010565762247108812,-0.004390070714249905
2004-02-19,-0.0010334373384740525,-0.0037177960536123322
2004-02-20,-0.00034483547868402464,-0.003037456333585875
2004-02-23,0.00793375453784817,-0.0025243812888297024
2004-02-24,0.0017111959474389593,-0.0017453264214483122
2004-02-25,0.004783033394565761,0.004196200362748259
2004-02-26,0.0034002170006308674,0.0006093818503567494
2004-02-27,0.004744133804222006,0.0006959648508877425
2004-03-01,0.019224273259956126,0.009911381084288129
2004-03-02,-0.008603581561530294,-0.005853996933004479
2004-03-03,-0.0013350804205946032,0.0018184887285079832
2004-03-04,-0.003008026482566706,0.002593097208336781
2004-03-05,0.008716065355240277,0.0033623536238571727
2004-03-08,0.004320344304000523,-0.012201393731375076
2004-03-09,-0.006618095967409254,-0.004001383856437335
2004-03-10,-0.017321800460838754,-0.016768542960221233
2004-03-11,-0.02237287618346151,-0.012968547350564075
2004-03-12,0.014563109364486682,0.013138940320243542
2004-03-15,0.002050562729769112,-0.012257993074857088
2004-03-16,-0.00034107192994281554,0.005305791218319422
2004-03-17,0.01398839491240933,0.011181679844018744
2004-03-18,0.010094251390994291,0.00026538198030712223
2004-03-19,-0.020419712250858146,-0.01428320633757274
2004-03-22,-0.009562864756803569,-0.012695804643530262
2004-03-23,-0.006896578032395073,-0.001732808379044215
2004-03-24,-0.021180511082026898,0.0008222544129175002
2004-03-25,-0.003902114518184008,0.013235937086712335
2004-03-26,0.011396000558891117,0.00027025927294488383
2004-03-29,0.005281676779755884,0.014050234853147048
2004-03-30,0.018213676765660436,0.003375121193468056
2004-03-31,0.009287941541043176,0.0011507236612664506
2004-04-01,-0.011588280532367268,0.0060123812055699055
2004-04-02,0.004482729681607012,0.007558451569504188
2004-04-05,0.005149383117076578,0.005495440132345708
2004-04-06,0.0,-0.0032098128564468364
2004-04-07,0.0,-0.0023499066046586137
2004-04-08,0.008879789029527574,-0.0022681192799920424
2004-04-12,0.018957327304889304,0.00393457145611209
2004-04-13,-0.008637881248729218,-0.014021952748917599
2004-04-14,0.0020107059529348437,0.0015899682592654951
2004-04-15,0.013377913833897637,-0.0037922242480851187
2004-04-16,0.007920847673595022,0.00770186573683862
2004-04-19,-0.0022921283586884167,0.0
2004-04-20,-0.02034784856765748,-0.016779439790786888
2004-04-21,-0.0033500964888364404,0.006701215263315685
2004-04-22,0.019831937902113905,0.014023270229271745
2004-04-23,-0.007910341790083653,0.0009628062175190966
2004-04-26,0.005647842994666474,-0.0013991226062907147
2004-04-27,0.020812657787886435,0.0008757102118042148
2004-04-28,-0.014239499659856159,-0.012948410476099403
2004-04-29,-0.0239658425534377,-0.008775020975425152
2004-04-30,0.003699986950732592,-0.007779689996753825
2004-05-03,0.023123342175914274,0.010724607527261343
2004-05-04,0.0006550458553964411,-0.0008025320201566766
2004-05-05,0.0032733349907392295,0.006425140428248266
2004-05-06,-0.004893951725845613,-0.008600826664321382
2004-05-07,-0.024262287577644703,-0.016545912838890953
2004-05-10,-0.02889786974923947,-0.010276439276340033
2004-05-11,0.017301038290651327,0.008453534443319421
2004-05-12,0.006122459439160455,0.00637810431200192
2004-05-13,-0.0027045275156319937,-0.004164772269647399
2004-05-14,0.011864419710838181,0.00045461453522133155
2004-05-17,0.0,-0.008542370352467077
2004-05-18,-0.014740386212214518,0.005041274605409596
2004-05-19,-0.00442023670319891,-0.003465616758088319
2004-05-20,-0.001024613590913992,0.0032031309075530867
2004-05-21,-0.004786303919604773,0.0017332129835003762
2004-05-24,0.022672615375260996,0.0041890455759932
2004-05-25,0.016795431384335258,0.01432848353273286
2004-05-26,-0.008259002187622322,0.003486807286266158
2004-05-27,-0.01399067521284214,0.005613015812573341
2004-05-28,0.00506755461476871,-8.861642586244223e-05
2004-06-01,0.013781507476037458,-0.0013290937893646326
2004-06-02,-0.0019893722230086563,0.003726361213351792
2004-06-03,-0.008970114762187564,-0.009192972162791357
2004-06-04,-0.005028482028626047,0.007940111054692833
2004-06-07,0.018530971408535768,0.015223876263082525
2004-06-08,-0.004300336180454445,0.001394975295261336
2004-06-09,-0.007973414221812303,-0.00931568595802168
2004-06-10,0.012726026557242198,0.0049213248447854685
2004-06-14,-0.007605805025699741,-0.009881917520739636
2004-06-15,0.014328567207471998,0.007065848911305128
2004-06-16,0.019382396262699553,-0.00017537838673165052
2004-06-17,0.0074121668432740595,-0.0014912120082923863
2004-06-18,0.002687110807985338,0.0018799562410698467
2004-06-21,-0.002242142740671915,-0.003784214693033583
2004-06-22,0.006741604956436609,0.005035333128894148
2004-06-23,0.016900470949670066,0.008613899849256201
2004-06-24,-0.005957937608824793,-0.0031372602209286393
2004-06-25,-0.005678242928821131,-0.0048081393014465235
2004-06-28,-0.014276673743785273,-0.003425855606063566
2004-06-29,0.005471518441059642,0.004142805053732657
2004-06-30,0.007682451116406419,0.0053546402752473465
2004-07-01,0.0012706771317982923,-0.013882793633435808
2004-07-02,0.0038070726567902557,-0.0005313014582181141
2004-07-06,0.0025284426437828245,-0.008770356908735177
2004-07-07,0.005989928693902247,0.0029493416110002446
2004-07-08,-0.005014097404487772,-0.00695062173242067
2004-07-09,0.005669300950418288,0.0026023053587049816
2004-07-12,-0.005637341166783605,0.00044746639990300707
2004-07-13,-0.0025196826364112246,0.0007157079256427945
2004-07-14,0.011998710446832206,-0.0030395491277486197
2004-07-15,0.006552233680861663,-0.006456183760595313
2004-07-16,0.012089374601280678,-0.0008123101516802622
2004-07-19,-0.003369084386240395,-0.004245336686747869
2004-07-20,-0.003073211001989873,0.01269957867387661
2004-07-21,-0.017879101137812436,-0.01845214591415323
2004-07-22,0.003138683998913816,0.002737684042256161
2004-07-23,-0.003754660053888137,-0.008372753840023228
2004-07-26,-0.00879399137260195,-0.001927304389107487
2004-07-27,0.010139407485400653,0.009379279476472657
2004-07-28,0.006900856936823185,0.003006302643223435
2004-07-29,0.007165213952238014,0.004268857649563085
2004-07-30,0.0037116896099120833,0.00244186166059146
2004-08-02,0.007462619882432131,0.002075093508957071
2004-08-03,-0.0020575818366400656,-0.007742870376469813
2004-08-04,0.008659756060727997,-9.075525191493128e-05
2004-08-05,-0.011856051473150053,-0.016333897206990855
2004-08-06,0.0074472612580720465,-0.014298920940400306
2004-08-09,-0.002464043737265942,0.0014038514555079207
2004-08-10,0.007410390738687989,0.012897170592691243
2004-08-11,0.0040866524019538275,-0.0020298357343023765
2004-08-12,-0.0004070097275558071,-0.010909765765745427
2004-08-13,-0.0036645014065531667,0.0019629751157512754
2004-08-16,0.004495325436790321,0.01035544906306285
2004-08-17,-0.00040684413803404595,0.0056325077854342265
2004-08-18,0.006512000382556504,0.010283675323914832
2004-08-19,-0.004852362883380645,-0.002908294995677352
2004-08-20,0.004063326763146691,0.007018542328744992
2004-08-23,-0.0020234414776633125,-0.0025344532963740285
2004-08-24,0.0020275440944819145,0.0013611754086466643
2004-08-25,0.004046960144671319,0.0067965565053984545
2004-08-26,0.0,0.0
2004-08-27,-0.00040307251499815955,0.003150301340486772
2004-08-30,0.0024194102877774792,-0.008254806587142172
2004-08-31,0.009654053307554422,0.005247460756901079
2004-09-01,-0.0031872479079767535,0.00189001064997818
2004-09-02,0.009192627419195798,0.011318740025913154
2004-09-03,-0.003564362478728156,-0.004085975102069539
2004-09-07,0.007154225209357046,0.006600052137370138
2004-09-08,-0.0094711827021694,-0.002480939019871009
2004-09-09,0.004382418379727859,-0.0008882436711197261
2004-09-10,0.0019833854115438587,0.005156420557880681
2004-09-13,-0.007917686505433008,0.00327262298400699
2004-09-14,-0.001596129650085265,0.0020277118603084787
2004-09-15,0.0019983707492312597,-0.007566431309541377
2004-09-16,0.0059832317653056855,0.0030141518501078934
2004-09-17,0.005908030853066792,0.004233711674160423
2004-09-20,-0.003577112604678745,-0.0060097242245308324
2004-09-21,0.005584339503496016,0.004356698305781892
2004-09-22,-0.004363296588561938,-0.012482259597580647
2004-09-23,-0.009960159211175323,-0.0053788084903699795
2004-09-24,0.0004024236912805179,0.004596684544915908
2004-09-27,0.001206708711197324,-0.006369990044002849
2004-09-28,0.006428278478730842,0.004785542025254053
2004-09-29,-0.001995977588157838,0.0050323289426377205
2004-09-30,0.0019999694824217595,-0.0007152557607250642
2004-10-01,0.007984062635960631,0.016911232583411984
2004-10-04,0.003960411147315934,0.0016717537128096982
2004-10-05,0.0043391992642074495,0.0005271011061014352
2004-10-06,0.003927744896531138,0.006848101570215093
2004-10-07,-0.005477284529484483,-0.01072552627886647
2004-10-08,0.00432732533522473,-0.008285542858503248
2004-10-11,-0.0027419349898203382,0.004088517249476675
2004-10-12,0.008248271774265792,-0.0038948609068937268
2004-10-13,-0.013245039017427906,-0.008797635070726284
2004-10-14,0.001973913825943363,-0.008068867836575566
2004-10-15,0.007880250967408298,0.005603784797562517
2004-10-18,-0.0070367594101893305,0.0037749250483658514
2004-10-19,-0.0015747641251747657,-0.008416927281855502
2004-10-20,0.001182917136233641,-0.0019866464235781534
2004-10-21,0.00433243847955378,0.006514669223420366
2004-10-22,0.006274503820082877,-0.011236965336252625
2004-10-25,0.015198729227107188,-0.0011819006813598154
2004-10-26,0.009980815220598682,0.015292192752978107
2004-10-27,-0.0011402044814067258,0.012013594467382482
2004-10-28,-0.0057078204703066016,0.003012083412102351
2004-10-29,0.005357876061751865,-0.00017668496948630708
2004-11-01,-0.0059760696676197655,0.0027385618051740668
2004-11-02,-0.014886929665632431,0.0003523999187253768
2004-11-03,0.020052270554162144,0.012593573463172802
2004-11-04,0.011965869000029716,0.0136545455643311
2004-11-05,0.00591213631098797,0.006263369441654065
2004-11-08,-0.016512738879004285,-0.001449506912642673
2004-11-09,-0.009106422890789334,-0.00196399415707349
2004-11-10,0.011774837765810009,0.0007700544952102817
2004-11-11,-0.001986934309786137,0.007608783280844467
2004-11-12,0.021046691742840462,0.007890720349225111
2004-11-15,-0.021727090831232032,0.00244972168670321
2004-11-16,0.0,-0.007159151684349774
2004-11-17,0.015660571007626523,0.00593828125166862
2004-11-18,0.007849806794717251,0.0013492665731511533
2004-11-19,0.011961065258698556,-0.011116723248880578
2004-11-22,0.015942770734708844,0.004769248822355854
2004-11-23,0.0062229314917094936,0.0015256848622999808
2004-11-24,0.008335611313208924,0.002369657842069328
2004-11-26,0.004266662597655957,-0.0007599118999483956
2004-11-29,-0.00531069473578849,-0.004562745437173832
2004-11-30,0.0013347367400569077,0.0006790750590999206
2004-12-01,-0.02399354176097046,0.011366561830713051
2004-12-02,-0.026495525936398256,0.000838702267093927
2004-12-03,0.009820490875766419,-0.0006704251221577584
2004-12-06,0.0005556166194449208,-0.0003354374467702259
2004-12-07,-0.02082754887415572,-0.00931130457911511
2004-12-08,0.0068066276202920495,0.0058425270984017175
2004-12-09,0.00845068273409999,0.0035356357076212763
2004-12-10,-0.006983240372284594,0.00100665000841893
2004-12-13,0.017721549413100002,0.00871533478227704
2004-12-14,0.003040370630837952,0.003489226213855945
2004-12-15,0.0074400785602666275,0.0007450644689832586
2004-12-16,-0.010120424854588306,-0.0005790841860910945
2004-12-17,-0.00024867062696654063,-0.006638483017918806
2004-12-20,0.012205338438784352,0.00025116191128349286
2004-12-21,0.00849541091626449,0.007700662589311902
2004-12-22,-0.013586956803424588,0.0024088455602424563
2004-12-23,0.00578509886739198,0.0007457436001245821
2004-12-27,-0.017529428076444864,-0.002070050566771786
2004-12-28,0.006969612697082406,0.005476300037279724
2004-12-29,0.0074750959509395365,0.0014853961439385
2004-12-30,-0.004396808191692969,-0.001895215522221938
2004-12-31,0.0024841334177487795,-0.00214640892207707
2005-01-03,-0.0368942776389628,-0.004715807742797118
2005-01-04,-0.005145806390261409,-0.012219461208747173
2005-01-05,-0.004310279151440333,-0.006900611648479327
2005-01-06,0.017315972516566136,0.005084301866450591
2005-01-07,-0.007943227781471607,-0.0014332532507422835
2005-01-10,0.007434895981052403,0.004728111677224867
2005-01-11,0.001419223324161667,-0.006890753738018618
2005-01-12,0.01757377460414955,0.0033000455968974496
2005-01-13,0.006685176979631224,-0.00801211900723009
2005-01-14,0.008854446602892807,0.005271170742303655
2005-01-18,0.00987385132724472,0.010402599620737085
2005-01-19,-0.0035307188808455514,-0.01046287760297926
2005-01-20,-0.0100844629526754,-0.006090350306789172
2005-01-21,0.0022026936048153978,-0.006127669963430837
2005-01-24,0.008791200038733571,-0.001969478763000687
2005-01-25,0.004084904852810212,0.002831353007460846
2005-01-26,0.009764052638478349,0.002994576589155473
2005-01-27,0.008863868791626262,0.0017060218588687004
2005-01-28,-0.011980850545427524,0.0
2005-01-31,0.01185660521348142,0.006216497956539779
2005-02-01,0.01704392550337963,0.006347325463400555
2005-02-02,0.013878046950844158,0.0030274406683223898
2005-02-03,0.0049069891714619285,-0.002599124401096997
2005-02-04,0.003598031102479249,0.010675893428337302
2005-02-07,-0.006658087749370711,-0.0013308130885961722
2005-02-08,0.007218323606298149,0.0011659814275362113
2005-02-09,-0.0017916482050418514,-0.007486910679089576
2005-02-10,0.027435889610877506,0.003604059290710948
2005-02-11,0.008734676236254124,0.008601960895879834
2005-02-14,0.0012370869377282823,-0.000745187881031506
2005-02-15,0.002223873236303575,0.0037288444407044263
2005-02-16,0.02810649287598732,0.0006604625845678669
2005-02-17,-0.013429289281661427,-0.008085106302625156
2005-02-18,0.022119588257482725,0.0013307496319354684
2005-02-22,-0.007134345838374023,-0.014868352226947934
2005-02-23,0.012694581540044991,0.00716693494989018
2005-02-24,0.01963107509504236,0.006613653710427769
2005-02-25,0.024588205603950364,0.009896893401100337
2005-02-28,-0.007244729637530312,-0.006588182901649309
2005-03-01,-0.019384230415030346,0.004973937803008921
2005-03-02,0.014651187630586815,-0.0004949697791527541
2005-03-03,0.016502346742595764,0.00041266858556920916
2005-03-04,0.012852304722328789,0.012456707812444456
2005-03-07,-0.006901103544747267,0.0004888581190636287
2005-03-08,-0.0011208078093803975,-0.0037462259226557215
2005-03-09,-0.027603220474171297,-0.011117473963826119
2005-03-10,-0.020309278350515436,0.0022319305641222975
